394400,4680,158,229,521
428330,1192,432,568,484
463116,3107,377,782,549
234559,2662,367,754,434
459100,4679,636,354,695
236843,4585,635,564,815
311080,3016,998,267,366
134886,2185,222,264,458
362548,4689,555,246,751
290961,4564,191,214,327
476472,1942,340,658,747
168488,4945,806,216,857
336934,4521,336,141,681
203707,3381,727,704,679
401428,1088,186,879,186
225682,2764,883,795,159
109078,4525,354,479,489
250878,4267,580,811,718
283661,3634,852,199,430
197342,2743,896,429,265
340865,1571,427,130,310
344042,2570,208,722,706
380133,3228,791,973,520
374977,1026,981,719,883
110205,1574,614,400,340
169452,3480,545,174,980
292225,4889,420,474,144
442099,3935,331,328,518
491940,2067,879,699,481
337491,4854,523,634,106
154940,1784,999,370,437
287758,2882,931,923,327
304433,1245,870,507,877
266490,3999,702,964,338
191539,2340,815,388,341
237296,1766,156,965,291
398046,3305,970,675,934
420144,4233,282,320,532
220057,1689,465,852,885
135259,3273,540,308,663
424400,2238,759,496,670
199787,3762,954,947,756
424265,4855,155,157,656
285270,1843,756,966,553
425041,3264,546,512,227
492754,4555,175,786,686
227265,1461,592,224,461
499603,4183,285,850,432
418609,2376,596,696,653
124114,2539,415,560,693
252910,2623,699,443,275
217433,4840,962,704,420
428375,2752,586,946,136
102759,3965,337,912,328
282534,1313,323,700,328
303826,1871,616,978,670
231102,1068,973,819,851
301012,1054,732,468,168
425983,1239,443,726,976
439623,1319,205,844,921
107382,4444,886,647,323
449274,3438,750,728,975
144108,1677,601,211,522
263962,4703,434,378,280
329487,1029,799,591,768
360633,2865,516,470,899
267474,1497,472,244,666
249287,4225,289,453,922
474210,2186,465,794,943
259629,2039,688,907,475
197968,1514,775,733,556
487792,4100,752,488,696
270562,2617,649,485,606
437671,1014,183,311,320
141322,2480,657,591,267
124547,1307,420,339,408
346328,4658,962,681,402
457436,1130,368,647,655
400600,3422,142,377,722
415852,4745,729,843,677
244444,3457,288,814,968
325485,2494,380,636,793
128726,2617,611,292,621
308992,3720,453,226,964
455799,3857,154,145,160
443932,3732,276,755,900
218660,1313,736,586,372
315986,1588,802,786,269
295282,3094,154,394,557
247694,1700,475,479,489
336220,4371,416,777,251
287839,4361,428,840,446
412116,3445,372,460,252
424488,1115,246,765,919
463417,3471,375,314,586
144324,1299,146,591,775
336820,4540,859,750,325
329054,1549,492,497,301
313152,4366,236,217,294
116748,4271,772,251,917
336052,3276,947,806,728
164754,2927,909,469,342
338344,2465,351,655,322
418115,2113,950,484,675
239017,2972,622,873,832
306651,2610,382,977,389
413477,1984,922,620,936
179529,3592,176,650,735
383954,2011,838,607,898
147003,4056,933,261,277
374592,3071,309,534,330
406992,2376,908,562,305
327744,3623,773,967,565
147614,3017,724,193,142
252683,1631,428,380,414
342240,2845,163,383,697
366739,2615,424,664,420
446894,4013,214,205,798
305970,2289,717,528,512
286479,4498,852,489,270
136235,3508,434,561,313
224302,1223,686,756,128
280763,1530,767,273,781
315304,3189,504,636,773
253742,2792,732,813,149
355664,1979,402,141,887
449530,4222,550,686,212
422271,3651,634,296,438
424954,2145,140,575,572
477027,4551,497,430,648
478156,1534,247,117,171
239249,4807,328,631,815
488736,2197,294,283,482
179568,1466,538,288,292
489898,4791,925,880,673
134812,1463,406,654,698
392103,4387,725,955,985
225722,2601,812,385,687
498214,1745,925,463,649
380365,1346,559,851,125
269783,2317,886,782,105
203231,3515,777,861,668
477040,4499,905,990,561
317585,4054,661,346,710
378132,4027,106,805,294
452567,3366,562,965,213
154914,2547,996,337,525
373506,1813,279,443,372
428190,3811,638,792,391
474443,4669,131,412,416
280829,1545,340,670,272
325444,1044,205,532,352
497840,4062,104,340,531
352682,4139,703,607,507
183003,4556,646,329,507
304438,1673,207,394,577
109870,1292,502,452,832
312583,1346,126,265,387
380281,1143,994,319,866
377210,2228,291,741,373
128801,1942,349,725,262
406613,2821,308,586,870
144046,2390,721,924,410
427541,3612,131,781,244
177048,4071,317,343,157
151607,2022,138,129,767
327361,3902,682,978,495
398557,1492,515,258,353
439978,3714,819,376,239
135751,1716,244,281,335
389016,3841,282,705,837
128077,2192,257,215,500
306717,4393,124,888,726
140983,2414,583,218,158
454097,3238,998,246,245
245975,3965,416,174,530
208600,3491,853,143,418
462693,3641,235,789,176
350301,4540,572,716,837
382363,2695,517,278,612
422362,1807,699,385,404
417079,1961,600,223,728
433550,3787,203,402,333
352941,1668,248,753,330
441719,1166,450,541,690
318291,1218,560,419,203
285859,1479,105,124,651
469345,1950,902,454,365
496799,1059,492,270,473
122997,3041,600,370,320
317596,3821,403,665,681
487230,2754,824,361,528
319745,1021,374,141,563
311739,2229,354,650,680
107597,3624,623,278,701
202581,3395,600,348,348
285266,4445,261,999,728
429447,3815,227,652,622
252778,3207,659,908,108
191821,1562,779,777,719
303295,2976,204,754,732
306192,1240,534,405,237
136800,4071,646,254,892
163041,2864,265,921,998
331241,3040,255,208,760
292527,2915,159,296,687
249608,1782,121,634,922
467419,4848,735,325,229
479463,2393,314,819,894
287477,2897,496,402,599
407655,1860,389,470,162
328607,2111,398,533,951
167660,3664,936,407,996
238218,1542,638,735,760
442282,4861,193,716,983
360429,2442,776,493,497
325806,1052,709,547,123
103280,2418,222,618,696
217550,3604,772,452,777
242114,1423,871,890,469
434889,1195,671,674,298
367841,4150,454,151,176
486358,4059,793,343,114
187372,4531,961,196,592
182062,4881,496,484,961
184899,1642,321,607,587
473038,3077,570,226,557
144499,4073,576,649,504
170867,1311,910,511,722
232208,1957,481,175,637
192544,2471,422,668,759
159859,4739,642,551,272
337217,2408,317,704,691
431826,4898,875,384,541
390205,3162,187,110,853
325145,4417,371,831,444
247199,3038,172,940,856
203897,4893,459,217,626
438253,3556,917,129,178
296007,4724,561,820,158
128102,3096,854,977,810
281989,2720,814,696,159
439824,1963,691,645,191
247040,4894,683,782,813
118033,1212,562,858,334
104454,1221,507,207,582
195279,3433,876,408,120
425301,3290,527,887,612
439235,1927,499,561,537
255820,4770,966,629,334
289691,3110,152,664,301
259280,1093,862,631,184
175906,3146,737,611,493
365162,3443,637,365,169
486185,1034,325,846,236
123206,3148,223,440,569
111240,2583,872,536,440
378138,3130,137,927,954
418942,1753,351,549,848
326583,3717,178,586,793
429585,3001,600,402,185
413326,2495,364,522,482
468599,2976,732,402,764
407541,3329,402,908,655
393319,3992,301,550,248
379644,2476,436,254,547
165645,4978,753,139,134
102895,3940,109,549,913
430245,4431,731,913,462
438833,1566,643,752,153
482287,4921,108,819,695
332809,2451,985,759,293
281964,1184,763,263,863
474354,1137,749,323,519
304561,4185,376,177,479
140090,1058,206,106,325
412951,2854,538,121,548
404147,2094,128,846,239
130692,4464,223,935,162
110054,3533,389,262,223
161249,4130,529,123,810
443786,3296,143,100,243
149737,1649,757,637,106
279755,4743,618,182,193
137116,4318,246,876,112
166526,2794,435,688,670
277801,3387,406,412,671
189547,4867,525,245,147
255788,2664,952,370,617
467784,3882,611,458,813
406336,1292,602,1000,555
142863,2431,664,526,640
394132,1245,324,416,142
360487,4246,457,436,258
286648,3460,599,481,659
122747,3198,990,866,694
188530,1306,281,602,304
362984,1414,243,996,190
387170,3296,763,749,478
345730,3346,487,849,443
255221,1071,624,355,605
243629,4857,186,946,180
265182,1952,558,804,516
111407,3215,941,692,613
358606,1291,577,844,952
168340,4542,675,708,182
299275,3872,498,811,978
337710,2636,386,136,281
330633,3106,281,327,837
149521,3730,328,529,967
236830,1483,117,537,910
393092,1669,934,433,160
463827,4612,167,490,205
376638,2899,217,240,264
263631,3506,323,122,474
258980,3676,452,425,796
120902,2759,743,618,769
472970,2720,159,247,926
352978,4072,702,497,456
495995,4910,439,629,187
309259,1106,966,535,155
406614,3882,194,433,634
257788,4047,545,735,917
263360,3018,293,441,718
440276,3710,598,424,494
283602,2602,649,490,288
322055,4189,756,823,394
126445,1615,156,854,246
101135,2633,248,138,900
102554,2878,198,814,754
378039,4804,251,605,607
322013,2019,599,204,136
452663,1234,284,191,438
319100,2572,593,391,899
277815,1479,767,226,537
464058,4947,693,135,102
238908,3439,402,896,342
373953,1346,369,109,183
431156,2996,429,367,114
456714,2885,131,365,678
156578,3212,257,788,661
291018,1950,243,423,809
246519,1140,161,810,408
400583,4312,113,578,174
198267,1637,178,718,630
346613,2194,589,587,617
197538,3411,133,592,503
125814,3328,394,942,724
347150,2460,550,422,697
163998,3364,384,696,160
216414,4247,659,693,681
209007,2858,728,794,373
105335,3188,391,208,112
486101,4519,875,197,694
118710,4618,770,690,202
201303,2227,748,920,385
200517,2299,901,804,602
293622,2315,622,804,434
124165,2660,890,936,738
356668,2725,637,709,997
397200,4839,232,477,482
248066,1132,684,239,571
144899,2617,139,921,100
343455,4437,425,810,763
210340,4786,462,355,747
312114,1125,769,676,445
341440,3018,587,369,762
187788,4750,113,326,755
291787,1263,456,783,414
322341,2459,732,336,279
470574,4319,176,865,585
128464,3008,764,122,638
445346,5000,842,809,409
495003,1367,115,224,590
115109,3472,931,583,287
211008,1727,276,161,776
431051,3789,559,224,793
110550,3682,176,357,105
147741,1138,847,118,206
484456,3864,633,789,963
173285,4569,676,399,871
129705,1543,514,431,491
457850,4368,974,795,662
498481,1704,709,794,344
260002,4309,903,815,740
152998,4511,979,992,321
215140,4184,556,488,132
117015,2710,373,339,214
366377,2474,980,720,923
100295,1122,947,451,415
417291,3197,351,452,426
238758,3426,594,698,224
155263,4041,207,207,664
312678,3789,257,166,358
435506,3704,402,886,123
454483,1564,844,121,585
279199,3574,758,896,647
328676,2281,262,786,748
198525,2684,790,950,182
383468,1180,841,404,685
161562,2403,977,844,841
298567,1838,234,257,245
488876,3723,126,573,901
298581,4795,654,842,862
245482,3942,493,410,805
414235,3641,966,684,159
210229,1945,403,388,427
437591,1070,100,610,887
221167,1106,270,381,772
249689,3588,916,490,278
336226,4628,487,457,796
169523,4072,328,778,518
338265,1451,217,129,452
122686,1100,880,575,485
316050,3644,694,893,219
128110,4785,493,385,226
306438,2544,771,452,424
232734,4477,946,523,165
407891,2534,892,603,511
429079,3433,357,987,899
321586,1044,707,653,592
250906,1668,192,278,921
222682,3140,431,865,669
189881,1397,388,997,632
245392,3215,793,684,700
488406,3743,478,279,652
450348,4604,554,127,705
391455,2024,740,242,506
350954,2841,266,123,400
221891,1059,693,174,396
209956,4511,780,376,869
260711,1924,914,401,351
494626,4103,370,527,436
125101,3710,623,267,232
347971,1213,619,461,108
307691,4928,993,149,689
420831,4569,987,441,669
362516,2669,405,448,371
314798,3693,715,127,887
300557,2935,794,511,459
121929,2188,104,754,768
179742,2851,607,170,151
405124,1022,417,430,634
142205,1822,244,677,936
283516,1778,554,781,574
450197,1530,601,188,357
319739,2459,736,541,544
321628,4646,530,850,102
496169,3182,420,853,703
383455,3631,412,823,885
107016,3614,256,414,240
110011,4419,571,638,418
189900,2002,651,700,783
413913,1637,686,929,649
133784,1536,785,792,912
142776,4197,909,710,233
240607,2882,886,672,555
226920,4108,480,857,296
178654,4625,142,576,114
388226,4842,995,553,590
445158,4285,963,433,635
258421,1116,331,958,490
239432,4066,991,121,942
313614,2222,213,501,311
288533,2759,196,905,169
139182,3438,750,858,192
113503,2741,321,478,854
416924,2776,134,289,695
424835,3141,188,134,468
241854,3932,105,828,898
168445,4438,268,569,748
343262,2664,739,107,417
275182,2541,897,161,381
469892,1104,472,994,257
452506,2175,898,925,228
314717,1810,231,198,730
228956,3058,575,151,883
270072,1594,102,571,516
294754,3688,324,882,979
373441,3106,572,146,945
447545,3637,878,675,506
356793,3838,333,141,765
138123,1351,138,305,216
400705,2275,470,996,498
472654,3352,959,503,335
184504,2311,584,289,142
389215,4628,665,845,317
468271,4935,176,824,464
385697,1296,729,545,926
485465,1950,797,502,185
250791,1124,975,638,281
131010,4816,267,114,353
337361,1797,331,752,809
417801,4020,677,453,751
174442,1842,611,399,694
106936,3849,515,310,441
445322,4077,378,867,677
232459,2339,352,886,706
139636,4527,484,966,611
274653,2643,665,260,859
191409,2612,358,638,475
296756,1738,108,118,297
104757,2663,654,494,239
112592,3797,878,441,235
163816,3984,751,237,141
250939,3447,282,418,253
181190,3892,223,552,327
412084,3815,980,942,460
470170,1988,729,492,541
377601,1885,697,970,189
294258,4282,439,394,972
136235,1470,927,224,827
499097,4106,409,792,257
295652,1302,430,720,332
473982,2773,895,804,202
310499,2532,399,955,281
372405,1925,464,787,302
197199,2496,219,784,526
474613,2810,696,213,694
149893,1367,756,874,694
110093,1599,345,858,687
274345,4163,823,844,918
135454,3105,552,349,430
293466,3021,396,810,183
217784,2364,348,447,775
485972,4096,455,800,229
231149,3215,572,766,271
240024,1867,579,801,287
344120,2796,944,311,384
353647,2244,413,541,409
495518,1632,529,752,655
248236,1906,627,237,216
466899,1837,263,484,147
422251,3085,304,940,959
193454,3609,570,237,365
211751,4904,505,708,351
447389,1675,534,492,477
263042,4296,287,233,645
474532,3188,686,496,801
445193,4177,388,630,512
420780,2678,224,834,446
147084,2930,370,659,416
382124,3911,292,873,169
440651,3000,221,806,979
138744,2505,809,939,905
354649,3297,638,780,607
460679,3128,704,364,768
153731,1163,603,519,291
323216,2130,887,209,898
180468,2466,599,358,298
218966,3911,859,296,316
422557,2718,990,810,994
178459,2047,946,554,851
381554,2763,694,744,692
391124,1722,498,431,586
158480,3914,271,681,524
230019,4937,295,373,120
166239,2269,290,531,502
361505,3841,728,261,247
421722,4365,491,733,320
458067,1542,153,610,568
122363,3237,591,825,945
263022,4277,995,907,302
340769,1567,599,294,698
362292,3367,663,819,353
104747,1902,179,144,635
128792,2056,327,337,336
223344,1980,898,631,231
140898,3724,633,302,330
395016,4999,486,817,876
287920,2183,629,643,422
468105,4199,700,412,596
452210,1191,660,195,837
154727,4495,480,884,309
431449,1439,887,283,690
336365,1745,654,993,944
394779,2900,600,440,177
247024,2978,886,946,238
181546,3525,328,803,843
234175,3833,172,603,755
328403,4997,819,303,727
416098,4661,145,208,251
410062,1469,816,928,184
278714,1338,935,717,482
452692,2541,965,930,454
181567,3620,947,998,249
444331,4472,763,348,659
327847,1248,534,152,750
288352,2665,904,237,865
428791,1021,512,455,788
219885,2024,558,742,235
227291,3906,345,804,922
319919,2903,882,950,873
155274,1721,970,309,769
370759,3334,652,262,889
496305,4272,706,899,378
284795,2224,433,622,493
272977,3427,115,243,619
470343,3627,894,284,494
382579,4359,636,579,824
315377,2462,993,800,738
100128,2001,480,753,649
343197,1187,478,215,610
118124,4334,661,906,770
140811,1304,842,180,367
411179,1816,244,602,321
347295,2921,569,319,699
327486,2699,695,308,462
103503,3313,837,600,420
210434,4944,124,242,341
264951,4246,413,610,599
178534,1097,223,554,535
498499,2232,330,930,711
153340,2469,208,761,268
181250,2976,403,869,101
479532,1567,551,389,743
421213,4630,173,205,895
269615,1553,945,715,180
288378,4264,558,795,691
393591,3417,850,180,822
447835,1750,998,314,295
162270,3177,792,373,700
415822,3938,565,431,128
143135,3911,804,930,448
361823,3629,167,472,682
273736,3061,289,228,658
148261,3877,695,748,745
482659,3644,499,694,371
182688,3598,428,986,913
400749,1964,111,272,521
121255,2232,410,238,349
404538,2790,308,644,835
394455,1693,650,162,643
344211,2996,697,858,293
474748,1316,739,705,735
464113,3392,504,638,488
396918,2185,263,751,829
348603,4138,493,721,782
211499,2451,744,321,605
477374,1950,596,195,330
158389,1587,286,895,190
163252,4333,828,772,814
278978,3928,127,453,926
111086,4441,367,986,499
218731,2403,331,306,884
193413,3211,713,347,155
396924,4828,162,543,839
166196,4751,977,669,997
217607,1628,724,377,544
195595,3695,554,657,263
266137,4975,721,462,733
355177,1976,102,699,654
495716,1490,833,478,290
154061,2871,751,660,210
454921,2657,303,821,577
150133,4347,245,220,569
251659,3657,266,478,796
105590,4171,681,600,328
337457,2594,870,634,742
414786,2382,964,686,952
220211,3761,703,292,248
459813,4383,260,547,901
324312,3544,953,636,817
456567,2136,430,327,100
369531,2214,697,846,173
449189,2966,323,435,319
467792,3951,672,777,434
198219,2284,234,820,708
455721,1452,670,428,949
391826,1767,905,385,849
200159,4742,220,128,814
353168,1020,319,761,464
366806,4926,571,143,331
382386,3422,744,694,220
277747,1291,989,574,698
303953,3697,658,728,917
382008,2228,234,186,282
305416,4668,483,859,678
282266,4094,545,634,495
161855,2257,209,847,608
315200,3595,799,914,390
235571,1624,490,826,784
479651,2663,967,808,167
242768,2349,108,292,308
395465,4984,467,455,846
395976,1064,519,397,255
173326,1576,348,116,866
435002,2624,541,440,547
289585,2214,506,389,645
325842,2284,647,578,527
292605,3511,238,207,287
205604,2190,948,204,862
473430,2084,692,465,309
463368,1409,991,720,839
417559,4800,661,853,972
365605,1324,219,950,854
250170,4579,764,652,364
200365,1335,776,948,639
480231,1522,498,154,444
302939,2652,532,258,564
353341,4958,390,195,630
216448,2156,521,318,155
263330,4072,317,601,887
289596,3018,742,957,443
166869,4732,259,683,712
201422,4196,858,158,226
339949,3292,552,248,367
435434,1576,623,425,879
245713,3361,659,316,641
210597,1184,368,716,921
249539,2058,110,239,542
161149,1510,323,841,238
401794,3974,671,308,377
346021,3269,431,473,496
488232,3968,438,524,119
170649,4925,926,912,619
391803,2552,226,642,304
276390,3768,560,679,328
214728,2132,282,133,917
184549,1628,633,470,949
111859,3678,405,535,906
415737,3465,389,838,884
263276,4032,711,483,425
274850,2732,928,111,323
431331,4036,915,238,379
210227,3042,817,678,489
341833,4082,323,651,825
160557,2052,133,718,671
436137,1895,396,266,232
440331,3148,473,467,760
478170,1982,435,425,409
462878,4381,730,366,302
240695,4572,938,528,425
232826,1947,551,875,616
244028,4991,850,534,501
330389,1875,220,527,379
207947,4095,833,589,574
134623,1971,618,881,435
366538,3286,955,574,944
122049,2701,257,835,625
204307,4274,421,983,707
286322,1231,351,714,882
395630,4050,449,943,703
383630,4652,487,686,718
480837,4247,580,229,483
172894,2382,537,172,222
296950,3285,637,641,791
