7,12,10,12,3,8,14,8,18,9
6,9,8,9,2,6,10,6,13,7
5,9,7,8,2,6,10,6,12,6
8,13,11,12,3,9,14,9,18,9
0,1,0,1,0,0,1,0,1,0
10,16,13,15,3,11,18,11,23,11
9,15,12,14,3,10,16,10,21,10
4,7,6,7,1,5,8,5,10,5
11,18,15,17,4,12,19,12,25,13
11,18,15,18,4,12,20,12,26,13
4,6,5,6,1,4,7,4,9,4
9,14,12,14,3,10,16,10,21,10
8,12,10,12,3,8,14,8,18,9
1,1,1,1,0,1,1,1,2,1
5,9,7,9,2,6,10,6,13,6
4,7,6,7,1,4,7,4,10,5
10,16,13,15,3,11,18,11,23,11
6,10,9,10,2,7,11,7,15,7
7,12,10,11,2,8,13,8,17,8
5,8,7,8,2,5,9,5,12,6
4,6,5,6,1,4,7,4,9,4
3,4,4,4,1,3,5,3,6,3
11,18,15,18,4,12,20,12,26,13
6,10,9,10,2,7,11,7,15,7
9,15,12,14,3,10,16,10,21,10
8,13,11,13,3,9,15,9,19,10
1,2,1,2,0,1,2,1,2,1
2,4,3,4,1,3,4,3,5,3
2,4,3,4,1,3,4,3,5,3
4,7,5,6,1,4,7,4,9,5
6,9,8,9,2,6,10,6,13,7
2,2,2,2,1,2,3,2,4,2
3,6,5,6,1,4,6,4,8,4
10,17,14,16,3,11,18,11,24,12
9,15,12,14,3,10,16,10,21,10
1,1,1,1,0,1,1,1,2,1
10,16,14,16,3,11,18,11,23,12
4,6,5,6,1,4,7,4,9,4
6,10,9,10,2,7,11,7,15,7
2,3,2,3,1,2,3,2,4,2
9,14,12,14,3,10,16,10,21,10
5,7,6,7,2,5,8,5,11,5
5,8,7,8,2,6,9,6,12,6
11,17,15,17,4,12,19,12,25,12
1,2,2,2,0,1,2,1,3,2
10,17,14,17,4,11,19,11,25,12
2,3,3,3,1,2,4,2,5,2
2,3,3,3,1,2,4,2,5,2
3,4,4,4,1,3,5,3,6,3
1,1,1,1,0,1,1,1,1,1
1,1,1,1,0,1,1,1,2,1
6,10,8,9,2,6,11,6,14,7
9,15,13,15,3,10,17,10,21,11
3,6,5,6,1,4,6,4,8,4
7,12,10,12,2,8,13,8,17,9
2,4,3,4,1,3,4,3,5,3
7,11,9,10,2,7,12,7,15,8
5,7,6,7,2,5,8,5,11,5
10,16,14,16,3,11,18,11,23,11
2,4,3,4,1,2,4,2,5,3
5,8,7,8,2,6,9,6,12,6
1,2,2,2,0,2,3,2,3,2
8,13,11,13,3,9,15,9,19,9
7,12,10,12,2,8,13,8,17,9
9,15,13,15,3,10,17,10,22,11
10,16,14,16,3,11,18,11,23,11
2,4,3,4,1,2,4,2,5,3
4,7,6,7,1,5,8,5,10,5
6,10,8,9,2,6,11,6,14,7
2,4,3,4,1,3,4,3,5,3
0,1,0,1,0,0,1,0,1,0
2,3,2,3,1,2,3,2,4,2
8,13,11,12,3,9,14,9,18,9
3,5,4,5,1,3,5,3,7,3
10,17,14,17,3,11,19,11,24,12
0,1,0,1,0,0,1,0,1,0
11,18,15,17,4,12,20,12,26,13
8,13,11,13,3,9,15,9,19,10
5,8,7,8,2,5,9,5,11,6
11,18,15,17,4,12,19,12,25,13
11,17,15,17,4,12,19,12,25,12
10,16,14,16,3,11,18,11,23,11
6,9,8,9,2,6,10,6,13,7
5,8,6,7,2,5,8,5,11,5
8,13,11,12,3,9,14,9,18,9
11,18,15,18,4,12,20,12,26,13
0,0,0,0,0,0,0,0,0,0
11,19,16,18,4,12,21,12,27,13
9,15,13,15,3,10,17,10,21,11
11,18,15,17,4,12,19,12,25,13
6,9,8,9,2,6,10,6,13,7
5,8,7,8,2,5,9,5,12,6
0,0,0,0,0,0,0,0,0,0
2,2,2,2,1,2,3,2,4,2
9,15,12,14,3,10,16,10,21,10
9,14,12,14,3,9,16,9,20,10
4,6,5,6,1,4,7,4,9,4
8,14,12,13,3,9,15,9,20,10
2,3,3,3,1,2,3,2,4,2
3,4,4,4,1,3,5,3,6,3
11,18,15,18,4,12,20,12,26,13
1,1,1,1,0,1,1,1,2,1
7,11,9,11,2,7,12,8,16,8
4,6,5,6,1,4,7,4,9,4
11,18,15,17,4,12,20,12,26,13
6,10,9,10,2,7,11,7,15,7
11,18,15,18,4,12,20,12,26,13
1,1,1,1,0,1,1,1,1,1
1,1,1,1,0,1,1,1,2,1
8,13,11,13,3,9,15,9,19,10
3,4,4,4,1,3,5,3,6,3
10,17,14,17,4,11,19,11,25,12
6,9,8,9,2,6,10,6,13,7
9,15,13,15,3,10,17,10,22,11
2,4,3,4,1,3,4,3,5,3
8,13,11,12,3,9,14,9,18,9
6,10,9,10,2,7,11,7,15,7
7,12,10,12,2,8,13,8,17,9
11,18,15,17,4,12,20,12,26,13
9,15,13,15,3,10,17,10,22,11
8,14,11,13,3,9,15,9,19,10
5,9,8,9,2,6,10,6,13,6
4,7,6,7,1,5,8,5,10,5
3,6,5,6,1,4,6,4,8,4
7,12,10,12,3,8,14,8,18,9
11,18,15,17,4,12,19,12,25,13
1,1,1,1,0,1,1,1,2,1
6,10,8,9,2,6,11,6,14,7
11,18,15,18,4,12,20,12,26,13
6,10,8,9,2,6,11,6,14,7
3,5,4,5,1,3,6,3,7,4
9,15,12,14,3,10,16,10,21,11
3,5,4,5,1,3,6,3,7,4
2,4,3,4,1,3,4,3,5,3
5,8,7,8,2,6,9,6,12,6
4,7,5,6,1,4,7,4,9,5
10,16,14,16,3,11,18,11,23,12
3,6,5,6,1,4,6,4,8,4
12,19,16,19,4,13,21,13,27,14
10,16,13,15,3,10,17,10,23,11
1,2,2,2,0,1,2,1,3,1
3,5,4,5,1,3,6,3,7,4
2,4,3,4,1,3,4,3,5,3
10,16,13,15,3,11,18,11,23,11
9,15,13,15,3,10,17,10,22,11
6,9,8,9,2,6,10,6,13,7
9,15,13,15,3,10,17,10,21,11
8,14,12,14,3,9,15,9,20,10
7,12,10,12,3,8,14,8,18,9
9,14,12,14,3,10,16,10,21,10
2,3,3,3,1,2,4,2,5,2
7,11,9,10,2,7,12,7,15,8
10,16,14,16,3,11,18,11,23,11
4,7,6,7,1,5,8,5,10,5
3,4,4,4,1,3,5,3,6,3
8,14,12,13,3,9,15,9,20,10
3,6,5,5,1,4,6,4,8,4
6,10,8,9,2,6,11,6,14,7
9,15,13,15,3,10,17,10,22,11
10,17,14,16,3,11,18,11,24,12
3,4,4,4,1,3,5,3,6,3
2,3,3,3,1,2,4,2,5,2
7,11,9,10,2,7,12,7,15,8
10,16,14,16,3,11,18,11,23,12
7,12,10,12,2,8,13,8,17,9
8,13,11,12,3,9,14,9,18,9
10,17,14,17,3,11,19,11,24,12
6,11,9,10,2,7,12,7,15,8
3,6,5,6,1,4,6,4,8,4
7,12,10,11,2,8,13,8,16,8
6,9,8,9,2,6,10,6,13,7
7,12,10,12,3,8,14,8,18,9
1,2,2,2,0,1,2,1,3,1
6,10,8,10,2,7,11,7,14,7
3,5,4,4,1,3,5,3,7,3
9,15,13,15,3,10,17,10,22,11
11,17,15,17,4,12,19,12,25,12
9,15,13,15,3,10,17,10,22,11
2,3,3,3,1,2,4,2,5,2
1,1,1,1,0,1,1,1,2,1
10,16,13,15,3,11,18,11,23,11
1,2,1,1,0,1,2,1,2,1
6,10,9,10,2,7,11,7,15,7
7,12,10,11,2,8,13,8,16,8
4,6,5,6,1,4,7,4,9,4
5,9,8,9,2,6,10,6,13,6
2,4,3,4,1,2,4,2,5,3
5,9,8,9,2,6,10,6,13,6
5,7,6,7,2,5,8,5,11,5
11,18,15,18,4,12,20,12,26,13
4,6,5,6,1,4,7,4,9,4
5,8,7,8,2,5,9,5,12,6
9,15,12,14,3,10,16,10,21,10
10,17,14,16,3,11,18,11,24,12
9,14,12,14,3,9,16,9,20,10
5,9,8,9,2,6,10,6,13,6
10,17,14,16,3,11,18,11,24,12
2,3,3,3,1,2,4,2,5,2
6,11,9,10,2,7,12,7,15,8
4,6,5,6,1,4,7,4,9,5
5,9,7,8,2,6,10,6,12,6
11,18,15,18,4,12,20,12,26,13
11,18,15,18,4,12,20,12,26,13
3,5,4,5,1,3,6,3,7,4
0,0,0,0,0,0,0,0,0,0
10,16,14,16,3,11,18,11,23,11
0,1,1,1,0,1,1,1,1,1
11,18,15,18,4,12,20,12,26,13
5,8,6,7,2,5,8,5,11,5
6,10,9,10,2,7,11,7,15,7
1,2,1,1,0,1,2,1,2,1
3,5,5,5,1,4,6,4,8,4
6,10,8,9,2,6,11,6,14,7
6,11,9,10,2,7,12,7,15,8
9,16,13,15,3,10,17,10,22,11
3,5,4,5,1,3,6,3,7,4
2,3,3,3,1,2,4,2,5,2
10,17,14,16,3,11,19,11,24,12
3,4,4,4,1,3,5,3,6,3
1,2,2,2,0,1,2,1,3,1
12,19,16,19,4,13,21,13,27,14
4,6,5,6,1,4,7,4,9,5
9,15,13,15,3,10,17,10,22,11
11,19,16,18,4,12,21,12,27,13
7,12,10,12,2,8,13,8,17,8
6,10,9,10,2,7,11,7,15,7
11,19,16,18,4,12,21,12,27,13
11,19,16,18,4,12,21,12,27,13
2,4,3,4,1,2,4,2,5,3
4,7,6,7,1,5,8,5,10,5
9,14,12,14,3,10,16,10,21,10
3,5,4,5,1,3,6,3,7,4
8,13,11,12,3,8,14,8,18,9
4,7,6,7,1,4,7,4,10,5
6,10,9,10,2,7,11,7,15,7
0,1,1,1,0,1,1,1,1,1
1,1,1,1,0,1,1,1,1,1
8,14,12,13,3,9,15,9,20,10
2,3,3,3,1,2,4,2,5,2
4,7,6,7,1,5,8,5,10,5
10,17,14,16,3,11,19,11,24,12
10,16,14,16,3,11,18,11,23,12
7,12,10,11,2,8,13,8,17,8
7,12,10,12,2,8,13,8,17,8
5,8,7,8,2,6,9,6,12,6
5,9,7,9,2,6,10,6,13,6
9,15,12,14,3,10,16,10,21,10
3,5,5,5,1,4,6,4,8,4
5,8,6,7,2,5,8,5,11,5
1,1,1,1,0,1,1,1,1,1
4,7,6,7,1,5,8,5,10,5
5,8,7,8,2,5,9,5,11,6
7,11,9,11,2,7,12,8,16,8
1,2,2,2,0,1,2,1,3,1
1,2,2,2,0,2,3,2,3,2
9,14,12,14,3,9,16,9,20,10
6,11,9,10,2,7,12,7,15,8
5,8,7,8,2,5,9,5,12,6
5,9,7,8,2,6,10,6,12,6
9,15,12,14,3,10,16,10,21,11
2,2,2,2,1,2,3,2,4,2
10,17,14,17,3,11,19,11,24,12
6,9,8,9,2,6,10,6,13,7
5,8,7,8,2,6,9,6,12,6
7,11,9,11,2,7,12,7,16,8
2,3,3,3,1,2,4,2,5,2
2,3,3,3,1,2,3,2,4,2
7,11,9,11,2,7,12,7,16,8
6,10,8,9,2,6,11,6,14,7
10,17,14,17,4,11,19,11,25,12
9,14,12,14,3,10,16,10,21,10
11,18,15,18,4,12,20,12,26,13
6,9,8,9,2,6,10,6,13,7
9,15,13,15,3,10,17,10,21,11
5,8,7,8,2,5,9,5,11,6
8,12,10,12,3,8,14,8,18,9
4,7,5,6,1,4,7,4,9,5
4,7,6,7,1,4,7,4,10,5
0,1,1,1,0,1,1,1,1,1
2,2,2,2,1,2,3,2,4,2
9,14,12,14,3,10,16,10,21,10
2,3,3,3,1,2,4,2,5,2
3,4,4,4,1,3,5,3,6,3
1,1,1,1,0,1,1,1,2,1
9,14,12,14,3,10,16,10,21,10
6,10,9,10,2,7,11,7,15,7
0,0,0,0,0,0,0,0,1,0
7,12,10,11,2,8,13,8,17,8
6,11,9,10,2,7,12,7,15,8
7,12,10,11,2,8,13,8,16,8
10,16,13,15,3,11,18,11,23,11
0,1,0,1,0,0,1,0,1,0
7,12,10,12,2,8,13,8,17,8
2,3,3,3,1,2,4,2,5,2
0,0,0,0,0,0,0,0,1,0
3,5,4,5,1,3,5,3,7,3
2,3,2,3,1,2,3,2,4,2
0,1,1,1,0,1,1,1,1,1
8,13,11,13,3,9,15,9,19,10
2,3,3,3,1,2,4,2,5,2
10,16,14,16,3,11,18,11,23,12
10,16,13,15,3,10,17,10,23,11
8,13,11,13,3,9,14,9,19,9
0,0,0,0,0,0,0,0,1,0
5,8,7,8,2,5,9,5,12,6
8,14,12,13,3,9,15,9,20,10
0,0,0,0,0,0,0,0,0,0
4,7,6,7,1,4,7,4,10,5
3,5,4,5,1,3,6,3,7,4
9,14,12,14,3,9,16,9,20,10
0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,1,1,1,1
7,12,10,11,2,8,13,8,17,8
8,14,11,13,3,9,15,9,19,10
12,19,16,19,4,13,21,13,27,14
1,2,2,2,0,2,3,2,3,2
8,14,11,13,3,9,15,9,19,10
4,6,5,6,1,4,7,4,9,4
8,13,11,13,3,9,14,9,19,9
1,1,1,1,0,1,1,1,1,1
10,16,13,15,3,11,18,11,23,11
3,6,5,6,1,4,6,4,8,4
5,8,6,7,2,5,8,5,11,5
8,12,10,12,3,8,14,8,18,9
3,6,5,6,1,4,6,4,8,4
5,9,7,8,2,6,10,6,12,6
8,13,11,12,3,9,14,9,18,9
5,8,7,8,2,5,9,5,11,6
4,7,6,7,1,4,7,4,10,5
11,17,15,17,4,12,19,12,25,12
9,14,12,14,3,10,16,10,21,10
1,2,2,2,0,1,2,1,3,2
3,6,5,6,1,4,6,4,8,4
6,10,8,9,2,6,11,6,14,7
5,9,7,8,2,6,10,6,12,6
1,2,2,2,0,1,2,1,3,2
8,13,11,12,3,8,14,8,18,9
10,16,13,15,3,10,17,10,23,11
7,12,10,11,2,8,13,8,17,8
1,2,1,2,0,1,2,1,2,1
9,15,12,14,3,10,16,10,21,10
9,15,12,14,3,10,16,10,21,10
11,17,15,17,4,12,19,12,25,12
5,8,7,8,2,5,9,5,12,6
6,10,9,10,2,7,11,7,15,7
8,13,11,12,3,8,14,8,18,9
2,4,3,4,1,3,4,3,5,3
11,18,15,18,4,12,20,12,26,13
10,16,13,15,3,10,17,10,23,11
9,15,12,14,3,10,16,10,21,11
8,13,11,13,3,9,15,9,19,10
9,16,13,15,3,10,17,10,22,11
0,0,0,0,0,0,0,0,1,0
4,7,6,7,1,4,7,4,10,5
2,2,2,2,1,2,3,2,4,2
5,8,7,8,2,6,9,6,12,6
5,8,7,8,2,5,9,5,11,6
2,4,3,4,1,2,4,2,5,3
10,17,14,16,3,11,18,11,24,12
7,12,10,12,3,8,14,8,18,9
8,13,11,13,3,9,15,9,19,10
2,3,2,3,1,2,3,2,4,2
2,3,3,3,1,2,4,2,5,2
2,3,3,3,1,2,4,2,5,2
2,3,3,3,1,2,4,2,5,2
3,4,4,4,1,3,5,3,6,3
4,6,5,6,1,4,7,4,9,5
5,9,8,9,2,6,10,6,13,6
6,9,8,9,2,6,10,6,13,7
8,14,11,13,3,9,15,9,19,10
3,5,5,5,1,4,6,4,8,4
4,7,6,7,1,4,7,4,10,5
10,17,14,17,3,11,19,11,24,12
3,6,5,6,1,4,6,4,8,4
1,2,1,1,0,1,2,1,2,1
7,12,10,11,2,8,13,8,16,8
5,8,7,8,2,6,9,6,12,6
9,14,12,14,3,9,16,9,20,10
4,7,5,6,1,4,7,4,9,5
3,5,4,4,1,3,5,3,7,3
8,14,11,13,3,9,15,9,19,10
3,5,4,5,1,3,5,3,7,3
3,6,5,5,1,4,6,4,8,4
3,4,4,4,1,3,5,3,6,3
3,6,5,5,1,4,6,4,8,4
6,10,8,10,2,7,11,7,14,7
7,11,9,11,2,7,12,7,16,8
1,1,1,1,0,1,1,1,2,1
1,1,1,1,0,1,1,1,2,1
5,8,6,7,2,5,8,5,11,5
3,6,5,5,1,4,6,4,8,4
8,14,12,14,3,9,15,9,20,10
11,17,15,17,4,12,19,12,25,12
3,4,4,4,1,3,5,3,6,3
11,18,15,18,4,12,20,12,26,13
9,14,12,14,3,9,16,9,20,10
6,11,9,10,2,7,12,7,15,8
5,8,6,7,2,5,8,5,11,5
9,15,12,14,3,10,16,10,21,11
1,1,1,1,0,1,1,1,2,1
1,2,1,1,0,1,2,1,2,1
8,14,11,13,3,9,15,9,19,10
7,11,9,10,2,7,12,7,15,8
3,6,5,5,1,4,6,4,8,4
8,13,11,13,3,9,15,9,19,10
8,14,12,13,3,9,15,9,20,10
2,3,3,3,1,2,3,2,4,2
8,13,11,13,3,9,15,9,19,10
6,10,9,10,2,7,11,7,15,7
9,15,13,15,3,10,17,10,21,11
2,4,3,4,1,3,4,3,5,3
1,2,1,2,0,1,2,1,2,1
5,9,7,9,2,6,10,6,13,6
11,19,16,18,4,12,21,12,27,13
1,1,1,1,0,1,1,1,1,1
10,16,13,15,3,10,17,10,23,11
12,19,16,18,4,13,21,13,27,14
6,10,8,9,2,6,11,6,14,7
9,16,13,15,3,10,17,10,22,11
3,4,4,4,1,3,5,3,6,3
7,11,9,11,2,7,12,8,16,8
6,10,9,10,2,7,11,7,15,7
7,12,10,11,2,8,13,8,16,8
7,12,10,11,2,8,13,8,16,8
0,0,0,0,0,0,0,0,0,0
7,12,10,11,2,8,13,8,16,8
2,2,2,2,1,2,3,2,4,2
7,12,10,11,2,8,13,8,17,8
2,4,3,4,1,3,4,3,5,3
8,12,10,12,3,8,14,8,18,9
1,2,1,2,0,1,2,1,2,1
5,8,7,8,2,5,9,5,11,6
9,16,13,15,3,10,17,10,22,11
11,18,15,18,4,12,20,12,26,13
7,11,9,11,2,7,12,7,16,8
10,17,14,16,3,11,18,11,24,12
6,10,9,10,2,7,11,7,15,7
5,8,7,8,2,5,9,5,12,6
7,11,9,10,2,7,12,7,15,8
10,17,14,17,4,11,19,11,25,12
8,12,10,12,3,8,14,8,18,9
7,12,10,11,2,8,13,8,17,8
11,18,15,17,4,12,20,12,26,13
0,0,0,0,0,0,0,0,0,0
11,19,16,18,4,12,21,12,27,13
9,16,13,15,3,10,17,10,22,11
11,18,15,18,4,12,20,12,26,13
10,17,14,16,3,11,19,11,24,12
9,15,13,15,3,10,17,10,21,11
11,19,16,18,4,12,21,12,27,13
6,10,8,9,2,6,11,6,14,7
1,2,1,1,0,1,2,1,2,1
10,17,14,16,3,11,18,11,24,12
7,12,10,12,3,8,14,8,18,9
9,15,13,15,3,10,17,10,22,11
7,12,10,11,2,8,13,8,16,8
4,7,6,7,1,4,7,4,10,5
10,16,13,15,3,10,17,10,23,11
8,13,11,13,3,9,15,9,19,9
2,3,3,3,1,2,4,2,5,2
1,1,1,1,0,1,1,1,2,1
4,6,5,6,1,4,7,4,9,5
2,4,3,4,1,2,4,2,5,3
3,6,5,6,1,4,6,4,8,4
7,12,10,11,2,8,13,8,16,8
10,17,14,16,3,11,18,11,24,12
3,4,4,4,1,3,5,3,6,3
11,18,15,17,4,12,20,12,26,13
4,6,5,6,1,4,7,4,9,4
10,16,13,15,3,10,17,10,23,11
1,2,2,2,0,1,2,1,3,2
0,0,0,0,0,0,0,0,0,0
8,12,10,12,3,8,14,8,18,9
4,6,5,6,1,4,7,4,9,4
7,11,9,11,2,7,12,7,16,8
1,2,1,1,0,1,2,1,2,1
9,15,13,15,3,10,17,10,22,11
7,12,10,12,2,8,13,8,17,9
10,16,13,15,3,11,18,11,23,11
12,19,16,19,4,13,21,13,27,14
7,11,9,10,2,7,12,7,15,8
10,17,14,16,3,11,18,11,24,12
2,4,3,4,1,3,4,3,5,3
6,10,9,10,2,7,11,7,15,7
10,16,13,15,3,10,17,10,23,11
10,16,13,15,3,10,17,10,23,11
7,12,10,12,2,8,13,8,17,8
7,11,9,11,2,7,12,8,16,8
2,4,3,4,1,3,4,3,5,3
4,6,5,6,1,4,7,4,9,5
11,18,15,18,4,12,20,12,26,13
6,10,8,10,2,7,11,7,14,7
5,9,8,9,2,6,10,6,13,6
3,5,4,5,1,3,6,3,7,4
10,17,14,16,3,11,18,11,24,12
0,1,0,1,0,0,1,0,1,0
9,16,13,15,3,10,17,10,22,11
2,3,3,3,1,2,3,2,4,2
5,7,6,7,2,5,8,5,11,5
1,2,1,2,0,1,2,1,2,1
8,13,11,13,3,9,14,9,19,9
6,11,9,10,2,7,12,7,15,8
9,15,12,14,3,10,16,10,21,10
6,10,8,9,2,6,11,6,14,7
3,5,4,5,1,3,5,3,7,3
6,10,8,10,2,7,11,7,14,7
10,16,13,15,3,11,18,11,23,11
11,17,15,17,4,12,19,12,25,12
11,19,16,18,4,12,21,12,27,13
10,16,14,16,3,11,18,11,23,11
8,14,12,14,3,9,15,9,20,10
9,15,13,15,3,10,17,10,21,11
6,10,8,9,2,6,11,6,14,7
7,12,10,12,2,8,13,8,17,9
5,8,7,8,2,5,9,5,12,6
10,17,14,17,4,11,19,11,25,12
6,9,8,9,2,6,10,6,13,7
10,16,14,16,3,11,18,11,23,11
11,17,15,17,4,12,19,12,25,12
7,12,10,11,2,8,13,8,17,8
9,14,12,14,3,9,16,9,20,10
6,9,8,9,2,6,10,6,13,7
5,8,7,8,2,5,9,5,12,6
6,9,8,9,2,6,10,6,13,7
10,17,14,17,4,11,19,11,25,12
2,4,3,4,1,3,4,3,6,3
6,10,8,9,2,6,11,6,14,7
10,16,14,16,3,11,18,11,23,11
9,15,13,15,3,10,17,10,21,11
2,3,2,3,1,2,3,2,4,2
3,6,5,6,1,4,6,4,8,4
9,14,12,14,3,10,16,10,21,10
6,11,9,10,2,7,12,7,15,8
11,19,16,18,4,12,21,12,27,13
8,12,10,12,3,8,14,8,18,9
7,11,9,11,2,7,12,8,16,8
5,8,7,8,2,5,9,5,12,6
3,6,5,5,1,4,6,4,8,4
10,17,14,17,4,11,19,11,25,12
1,1,1,1,0,1,1,1,2,1
3,5,4,4,1,3,5,3,7,3
8,13,11,12,3,9,14,9,18,9
10,16,14,16,3,11,18,11,23,11
3,4,4,4,1,3,5,3,6,3
11,19,16,18,4,12,21,12,27,13
1,2,2,2,0,2,3,2,3,2
11,18,15,17,4,12,19,12,25,13
9,15,13,15,3,10,17,10,21,11
6,9,8,9,2,6,10,6,13,7
10,16,14,16,3,11,18,11,23,11
9,15,13,15,3,10,17,10,21,11
12,19,16,19,4,13,21,13,27,14
9,15,12,14,3,10,16,10,21,10
2,3,3,3,1,2,3,2,4,2
8,13,11,13,3,9,14,9,19,9
9,14,12,14,3,10,16,10,21,10
3,5,4,4,1,3,5,3,7,3
6,9,8,9,2,6,10,6,13,7
2,4,3,4,1,3,4,3,6,3
4,7,5,6,1,4,7,4,9,5
2,3,2,3,1,2,3,2,4,2
7,11,9,11,2,7,12,7,16,8
8,13,11,13,3,9,15,9,19,9
10,17,14,16,3,11,18,11,24,12
1,2,1,1,0,1,2,1,2,1
8,13,11,12,3,9,14,9,18,9
7,11,9,10,2,7,12,7,15,8
0,1,1,1,0,1,1,1,1,1
8,13,11,13,3,9,15,9,19,9
0,1,1,1,0,1,1,1,1,1
5,8,7,8,2,6,9,6,12,6
2,4,3,4,1,3,4,3,6,3
4,7,6,7,1,5,8,5,10,5
6,11,9,10,2,7,12,7,15,8
1,2,2,2,0,1,2,1,3,2
6,11,9,10,2,7,12,7,15,8
12,19,16,18,4,13,21,13,27,14
10,17,14,16,3,11,18,11,24,12
3,5,4,4,1,3,5,3,7,3
