383800,1847,997,675,988
148455,2333,504,496,828
294166,3004,480,593,749
315964,4252,893,911,164
179864,3424,551,675,711
490704,4288,169,348,862
246957,4199,609,638,420
360688,1100,788,772,610
137375,2935,211,509,599
187654,4670,837,134,318
475972,3648,155,346,969
239954,4880,722,533,789
419691,1996,955,160,469
420110,1706,472,999,913
111490,4093,221,702,359
118858,3894,549,755,151
431732,4792,490,853,281
113470,2245,516,585,734
398656,3440,182,734,970
118140,2926,700,922,160
385646,1178,599,786,174
448904,3620,252,209,574
426883,1214,376,761,453
161098,3615,397,967,439
285873,4677,204,509,582
157151,4756,923,905,856
247427,3296,804,237,764
141222,2887,716,770,971
179507,2647,611,149,409
497695,4925,541,733,590
225530,3769,492,922,981
211985,4262,453,781,197
251011,2409,731,957,384
396164,4143,823,155,877
282632,3118,143,750,786
355635,3526,904,589,628
227053,4360,240,727,805
298487,2968,685,835,677
350062,4328,427,732,602
268257,4484,578,489,126
149975,3268,202,318,580
291678,2790,720,131,124
478417,1435,458,766,283
484126,1134,714,999,716
268892,4529,592,198,981
225385,4801,793,246,659
366885,2894,126,386,372
354161,2621,908,709,511
435868,4544,183,882,964
282004,3599,511,703,557
310054,2909,537,857,849
484366,2727,536,100,629
344554,4142,420,163,674
481125,1253,506,215,651
457232,3321,650,322,497
161897,1941,781,301,470
325962,1405,887,150,140
248745,3979,718,753,798
171300,4809,151,635,311
271308,4296,340,753,628
131726,3937,175,691,686
405436,2065,261,419,772
203271,2978,839,268,560
384375,1114,938,573,901
368908,2010,287,675,323
392955,2179,331,476,912
358074,1785,547,300,857
388073,3027,871,617,602
411376,3817,850,524,768
132064,1994,242,290,584
315632,3289,679,400,401
369107,4909,462,822,810
230193,3296,278,219,502
471638,2119,807,676,484
399266,4027,554,144,834
231590,4085,189,386,410
245359,4711,149,768,757
344563,4196,369,649,592
428324,2644,585,535,722
497587,2070,792,667,621
286905,3338,109,244,951
318016,3338,919,627,926
118179,1269,126,846,503
112155,3550,558,252,554
398228,2355,427,416,573
277591,1076,815,656,948
434585,3458,250,280,684
280561,2267,278,921,913
160853,4635,693,430,146
271455,3292,479,484,433
446837,4184,285,699,165
420339,2196,140,723,649
169001,4272,139,576,126
245833,4108,687,170,661
497144,1839,284,466,927
180929,2546,435,255,643
411572,4436,774,804,316
228183,2834,889,167,694
477133,3521,583,598,657
104390,1064,166,871,136
374213,4551,363,885,477
118112,2251,782,240,734
379720,4283,200,300,356
408657,3862,939,684,420
294689,2011,418,671,719
381028,3391,775,439,193
457397,2950,735,260,903
325663,1198,618,701,840
256144,4349,356,489,821
291151,4843,687,878,817
311160,1108,143,169,803
103217,2247,976,892,462
134794,1524,546,454,144
281868,3375,271,517,743
380876,1778,966,149,506
311156,3870,530,462,880
169724,4835,478,569,931
360485,2288,144,655,810
468173,2280,641,807,412
417979,2010,396,658,969
492273,3862,187,208,676
148117,1427,440,739,154
455701,4145,746,998,830
457861,2832,914,731,207
250975,3124,624,385,511
240905,2199,464,740,640
394436,2655,737,240,525
242101,3955,899,402,293
150043,3408,608,107,684
412491,1785,459,167,112
103437,1114,177,133,273
124496,2551,917,347,642
284396,3090,398,462,527
376618,4309,756,301,122
432458,4084,200,332,564
236577,3883,691,474,586
324910,2144,131,261,421
281943,1488,845,601,501
393628,2339,531,609,251
489000,3015,625,713,721
485090,2527,210,715,136
368479,1003,389,806,214
332771,2597,439,797,221
324118,1757,679,133,717
398584,4138,573,230,248
437595,4768,426,329,448
394047,3002,567,557,951
111793,1343,915,492,758
434706,2674,534,344,691
388506,3066,186,410,420
100876,1840,727,694,280
183098,2357,787,432,168
457971,3088,761,921,449
211445,4598,653,613,419
158134,3616,188,749,183
260785,1085,915,791,780
435618,3270,520,325,861
137739,3471,856,623,574
195657,4668,399,691,932
392009,4429,867,401,962
385116,3938,367,581,209
419534,3767,353,938,910
494580,2216,587,159,826
344750,3117,116,882,192
482019,2825,791,712,748
120700,2506,669,454,929
254675,1531,468,327,369
491984,4783,706,975,213
332166,1876,831,837,401
390328,1146,114,700,645
139812,3165,309,537,393
486215,3217,364,263,674
395831,3006,746,152,207
126149,4387,623,615,493
183285,2611,150,603,376
263191,3154,974,878,926
386725,3788,968,411,267
314820,2482,551,557,813
237456,4735,713,451,794
228762,4478,820,925,673
322876,2011,850,528,214
121432,1688,463,921,312
231517,1049,152,466,339
494373,1940,148,108,543
430903,1667,853,414,208
131154,2188,850,110,871
325737,1466,151,579,939
387586,4797,394,283,421
458394,2086,818,111,966
346229,4028,661,122,900
287352,1966,265,192,928
330695,3477,439,700,438
400860,2396,853,150,107
266937,3620,113,100,362
440280,1679,249,839,342
356082,2798,265,798,346
354537,2388,285,365,336
447592,4949,826,889,665
138200,1272,675,991,907
397439,4298,572,311,452
137306,4587,594,397,987
342828,4758,473,477,264
187735,4423,265,238,607
314176,3909,296,319,231
169552,1967,892,692,886
429213,3388,483,881,926
188767,2508,790,785,659
148224,4482,928,228,222
443863,3571,173,410,294
139258,4832,338,119,221
287761,2416,676,843,707
124298,1835,787,490,805
444283,2512,568,329,998
360154,4277,198,388,521
304342,1638,561,438,905
441939,4558,110,363,826
417154,1476,393,337,116
487538,3018,102,716,672
480743,3913,123,904,999
410276,4799,746,187,341
410865,1010,559,313,520
181307,2007,733,354,491
280140,4677,148,582,249
464871,4093,126,710,858
433665,1082,552,135,848
119202,3490,207,589,685
301893,1494,808,831,151
365838,2157,936,688,282
173094,3948,444,419,433
342455,2376,163,668,419
405602,2053,230,398,353
205756,3952,769,700,536
295547,2450,953,291,616
146101,1979,107,333,188
163642,3229,239,571,747
175491,2515,112,115,782
184065,2369,104,131,199
140267,4677,903,458,708
213781,4557,357,735,591
312386,2187,867,461,631
248417,4002,530,975,831
191265,4346,757,103,821
317809,4996,668,312,285
265249,4690,210,476,485
307030,4809,885,664,289
315648,1576,409,703,232
295599,4959,117,964,664
230655,4393,260,716,509
272236,4867,361,587,641
306080,2960,742,172,836
136892,3848,512,608,355
430389,2580,373,110,584
199579,1668,723,756,675
247590,2608,101,196,716
271197,3789,312,587,962
410671,4298,432,293,108
378762,4095,227,948,282
434495,4247,439,476,681
462690,3844,361,336,707
411890,4244,748,356,924
405750,2739,237,915,658
315342,3882,817,586,240
341543,2147,799,225,240
154931,1783,904,437,178
456612,4781,106,656,705
478359,4556,987,611,875
291292,2409,851,246,427
244748,3894,732,102,493
329088,3327,919,764,656
343479,2219,325,856,675
166259,3423,618,314,950
369971,2084,305,174,993
128817,2343,247,781,910
127956,2200,150,191,466
334163,1763,490,585,253
370819,3956,893,165,190
179310,1769,850,638,189
370627,2021,522,420,685
138276,2046,283,715,146
453092,4668,205,259,331
131991,4246,925,976,992
101473,3745,194,340,961
229286,3753,675,974,965
347838,3168,817,287,441
311311,1299,393,273,329
151324,2104,602,749,273
403324,4846,710,261,242
183119,3558,766,425,609
391660,3067,983,586,339
322806,3634,186,968,610
226732,1963,940,484,381
243474,1148,770,622,132
403280,2144,840,837,563
358241,3515,326,827,521
313296,1796,773,350,929
227805,1980,536,592,592
487214,1312,205,412,985
461824,3849,629,980,915
299764,4328,941,709,258
137447,4090,658,311,360
298364,2289,559,349,938
139844,2746,374,546,446
275414,3468,357,572,884
248515,4183,588,244,931
464054,3090,965,271,224
184009,3514,305,321,210
123801,1414,445,658,948
170465,2033,521,311,370
206547,3864,144,245,203
408168,4224,194,941,878
247415,4329,580,148,985
223213,3165,885,178,159
214269,1395,330,964,910
421726,4593,450,156,813
378306,3481,106,112,617
292240,4929,591,983,294
354036,2796,492,367,353
483096,1964,784,386,805
205223,3473,918,320,752
234764,2038,126,917,479
108374,1254,159,846,999
437528,1181,268,844,406
412106,4700,228,505,828
162181,3335,829,545,161
431315,2070,876,564,269
139325,1494,741,962,915
146149,2176,901,866,292
135113,1886,904,743,428
177873,4361,453,179,637
285936,4429,352,886,271
218890,2340,659,181,760
451181,3019,405,415,151
173035,1200,241,200,783
471276,3760,277,602,269
375255,4338,563,759,158
267524,1687,834,617,774
334081,4680,297,158,712
149671,1459,696,861,226
118078,1349,969,664,992
420286,3840,346,101,689
448709,3409,357,688,864
180970,2023,904,838,361
285748,2748,227,238,828
184180,1935,275,383,268
364132,3129,489,442,631
271445,3715,487,890,441
376975,2103,956,205,978
256870,2286,151,822,797
287833,4985,463,678,299
402047,4855,598,622,708
136345,3458,496,346,285
401909,1898,986,265,301
499405,2866,632,978,198
142674,4448,953,541,523
494256,1076,144,892,517
181583,3629,358,671,159
407119,2315,292,733,533
352240,2909,587,183,250
259850,3661,207,381,428
425583,3868,847,226,200
161178,2673,863,827,680
385941,1215,563,651,244
270426,3606,727,896,316
207355,2563,910,300,175
302482,1111,419,105,672
369462,2811,486,208,835
